GEO_ID,NAME,DP03_0052E,DP03_0052M,DP03_0052PE,DP03_0053E,DP03_0053M,DP03_0053PE,DP03_0054E,DP03_0054M,DP03_0054PE,DP03_0055E,DP03_0055M,DP03_0055PE,DP03_0056E,DP03_0056M,DP03_0056PE,DP03_0057E,DP03_0057M,DP03_0057PE,DP03_0058E,DP03_0058M,DP03_0058PE,DP03_0059E,DP03_0059M,DP03_0059PE,DP03_0060E,DP03_0060M,DP03_0060PE,DP03_0061E,DP03_0061M,DP03_0061PE,DP03_0062E,DP03_0062M,DP03_0062PE,DP03_0088E,DP03_0088M,DP03_0088PE
0500000US09007,"Middlesex County, Connecticut",3653,1075,5.5,1870,809,2.8,5209,1284,7.8,5004,1246,7.5,6391,1327,9.6,10836,1659,16.2,7424,1354,11.1,11698,1596,17.5,7454,1246,11.1,7345,1566,11.0,76518,7924,(X),42647,2335,(X)
0500000US09009,"New Haven County, Connecticut",20118,2541,6.1,14613,2667,4.4,30584,3433,9.3,25664,2783,7.8,34048,3262,10.3,50074,3839,15.2,41480,3168,12.6,53847,3828,16.4,27620,2958,8.4,30958,2562,9.4,69751,2834,(X),38170,1009,(X)
0500000US09011,"New London County, Connecticut",4270,1289,3.9,2523,795,2.3,7429,1512,6.8,8438,1643,7.7,12913,1831,11.8,18949,1930,17.3,15663,1583,14.3,20106,2168,18.3,8787,1441,8.0,10674,1373,9.7,75633,4758,(X),40584,1444,(X)
0500000US09013,"Tolland County, Connecticut",3032,965,5.3,1255,852,2.2,2695,1220,4.7,3694,1379,6.5,4780,1054,8.4,7797,1499,13.7,6866,1575,12.1,12465,1699,22.0,6164,1377,10.9,8001,1111,14.1,91028,8446,(X),45232,3602,(X)
0500000US09015,"Windham County, Connecticut",3189,999,6.8,1777,685,3.8,3783,1096,8.0,4486,1170,9.5,6333,1370,13.5,7090,1349,15.1,7211,1175,15.3,7188,1246,15.3,3196,1041,6.8,2762,809,5.9,62106,6104,(X),32743,2185,(X)
0500000US10001,"Kent County, Delaware",4104,1466,6.0,4185,1149,6.2,5103,1296,7.5,5319,1113,7.8,10625,1702,15.6,13567,1873,19.9,8597,1469,12.6,10695,1867,15.7,4395,1092,6.5,1433,609,2.1,58001,5739,(X),28004,1655,(X)
0500000US10003,"New Castle County, Delaware",11974,1842,5.7,5510,1137,2.6,13436,1965,6.3,13335,2013,6.3,20830,2580,9.8,39036,2701,18.4,29330,3204,13.9,37022,2616,17.5,20284,2218,9.6,20835,2399,9.8,76328,2845,(X),39576,1370,(X)
0500000US10005,"Sussex County, Delaware",4259,966,4.4,3908,1098,4.0,8011,1698,8.3,8483,1690,8.8,13429,1625,13.9,16303,2115,16.9,13277,1605,13.7,16304,1898,16.9,7172,1414,7.4,5478,928,5.7,65155,3397,(X),37207,1804,(X)
0500000US11001,"District of Columbia, District of Columbia",23471,2750,8.0,9733,1898,3.3,14320,2253,4.9,13316,1998,4.6,24815,2997,8.5,35334,3375,12.1,32011,2218,11.0,47320,2936,16.2,30966,2591,10.6,60284,3190,20.7,92266,2497,(X),59808,1444,(X)
0500000US12001,"Alachua County, Florida",11385,1850,11.1,4384,1436,4.3,11624,2131,11.3,9856,1940,9.6,14783,2297,14.3,15809,2201,15.3,10730,1703,10.4,13974,1732,13.6,4226,1035,4.1,6253,1535,6.1,49534,2414,(X),29573,1713,(X)
0500000US12005,"Bay County, Florida",4546,1347,6.6,1970,689,2.8,4934,1285,7.1,5422,1239,7.8,9992,1705,14.4,15660,2436,22.6,10863,1667,15.7,8598,1737,12.4,4280,1088,6.2,2930,710,4.2,59450,3737,(X),31245,1821,(X)
0500000US12009,"Brevard County, Florida",9688,1611,4.2,8424,1717,3.7,20700,2669,9.0,23176,2279,10.1,37398,3775,16.3,42706,3230,18.6,29427,2318,12.8,31428,2757,13.7,14639,2148,6.4,12457,1918,5.4,57305,2633,(X),32667,1015,(X)
0500000US12011,"Broward County, Florida",44500,3652,6.3,29737,3622,4.2,58206,4532,8.3,62667,4795,8.9,92796,6047,13.2,126794,6752,18.0,87170,6038,12.4,101389,5205,14.4,45433,3301,6.4,56780,3611,8.0,61502,1115,(X),34357,782,(X)
0500000US12015,"Charlotte County, Florida",3991,1060,5.2,2860,1001,3.7,10133,1785,13.2,7635,1544,10.0,11333,1657,14.8,13418,1558,17.5,9617,1667,12.6,10597,1814,13.8,3662,842,4.8,3343,902,4.4,54652,4458,(X),33407,1965,(X)
0500000US12017,"Citrus County, Florida",5244,1486,8.1,3233,850,5.0,7637,1810,11.8,7611,1625,11.8,8012,1288,12.4,13418,2041,20.8,7750,1329,12.0,6656,1135,10.3,2686,878,4.2,2201,972,3.4,50751,3560,(X),29264,1972,(X)
0500000US12019,"Clay County, Florida",2450,1101,3.2,1307,659,1.7,4755,1298,6.3,4549,1259,6.0,8924,1866,11.8,14447,1877,19.1,12906,1828,17.0,14836,2322,19.6,7154,1651,9.4,4465,1307,5.9,76687,4207,(X),32839,2128,(X)
0500000US12021,"Collier County, Florida",6704,1548,4.8,5353,1505,3.8,8089,1439,5.8,12290,2414,8.7,14848,2697,10.6,21799,2543,15.5,18266,2593,13.0,24376,3245,17.3,10442,1717,7.4,18411,1837,13.1,76025,3640,(X),47433,2669,(X)
0500000US12023,"Columbia County, Florida",1789,677,7.1,1190,669,4.7,3780,1053,15.0,2652,914,10.5,3882,866,15.4,4652,1132,18.4,2325,641,9.2,3110,831,12.3,1211,635,4.8,649,396,2.6,47094,6220,(X),23358,2127,(X)
0500000US12031,"Duval County, Florida",24914,3061,6.8,14048,2182,3.8,32400,3558,8.8,34854,3691,9.5,50762,4521,13.8,71548,4945,19.4,48307,4389,13.1,50572,4474,13.7,20873,2606,5.7,20390,2043,5.5,58415,2395,(X),31984,960,(X)
0500000US12033,"Escambia County, Florida",7886,1920,6.5,5465,1350,4.5,12892,1800,10.7,12146,2198,10.1,18148,2372,15.0,22764,2578,18.9,14403,1972,11.9,16799,2045,13.9,5090,1004,4.2,5025,1033,4.2,53136,2869,(X),29774,1409,(X)
0500000US12035,"Flagler County, Florida",1641,683,3.7,1270,639,2.9,5146,1227,11.6,4459,1239,10.0,6357,1513,14.3,8426,1473,19.0,5264,1162,11.8,6751,1101,15.2,3002,914,6.8,2148,799,4.8,60204,8605,(X),33857,3020,(X)
0500000US12053,"Hernando County, Florida",4752,1356,6.0,4377,1084,5.6,8822,1614,11.2,7784,1476,9.9,12694,1964,16.1,15897,1971,20.2,9571,1605,12.2,10295,1523,13.1,2945,1140,3.7,1618,543,2.1,51031,2791,(X),26413,1085,(X)
0500000US12055,"Highlands County, Florida",3113,941,7.2,2609,760,6.0,4900,1139,11.3,3535,974,8.2,7894,1521,18.2,9608,1561,22.2,4870,1252,11.2,4376,1033,10.1,1410,586,3.3,1036,456,2.4,48698,6164,(X),28896,2540,(X)
0500000US12057,"Hillsborough County, Florida",38098,3230,7.0,18326,2340,3.4,42700,3303,7.9,50389,4388,9.3,69826,4530,12.9,104703,4655,19.3,66228,4756,12.2,79598,4772,14.7,29816,2659,5.5,41900,2793,7.7,61154,1127,(X),32998,585,(X)
0500000US12061,"Indian River County, Florida",3561,1101,5.6,1907,856,3.0,7019,1530,11.0,6204,1534,9.7,8818,1536,13.8,11333,1506,17.7,8497,1933,13.3,8852,1677,13.8,3671,1079,5.7,4055,911,6.3,59782,6204,(X),37521,2709,(X)
0500000US12069,"Lake County, Florida",5611,1646,4.0,4876,1505,3.5,11242,2226,8.1,17762,2422,12.8,19452,3002,14.0,28129,3274,20.2,19096,3091,13.7,19619,2418,14.1,8226,1934,5.9,5179,1186,3.7,57588,3264,(X),30277,1580,(X)
0500000US12071,"Lee County, Florida",13229,2058,4.6,9586,1871,3.3,23873,3139,8.3,25111,3027,8.8,37799,3492,13.2,58146,4262,20.3,41370,3766,14.4,41169,2887,14.4,15601,1971,5.4,21003,1767,7.3,62240,1875,(X),35715,1041,(X)
0500000US12073,"Leon County, Florida",10640,2047,9.2,6119,1359,5.3,10846,2350,9.3,11608,2124,10.0,13527,1991,11.6,22491,2303,19.3,12744,1992,11.0,15300,1733,13.2,6052,1167,5.2,6956,1153,6.0,54929,2127,(X),30861,1298,(X)
0500000US12081,"Manatee County, Florida",5687,1309,3.9,3840,994,2.6,13453,2067,9.3,12916,2338,8.9,19865,2521,13.7,26034,2481,17.9,19474,2336,13.4,23753,2962,16.4,8359,1556,5.8,11790,1744,8.1,64499,2535,(X),36144,1738,(X)
0500000US12083,"Marion County, Florida",9657,2088,6.6,5570,1319,3.8,19493,2885,13.4,13739,2739,9.4,24825,3258,17.0,30528,3118,21.0,18639,3116,12.8,14439,2367,9.9,4337,1176,3.0,4395,1211,3.0,49576,3427,(X),27033,1309,(X)
0500000US12085,"Martin County, Florida",2769,894,4.3,2275,1158,3.5,4805,1234,7.4,5934,1601,9.1,7622,1967,11.7,10239,1688,15.7,9565,1559,14.7,10441,1792,16.1,4872,1282,7.5,6492,1155,10.0,70842,7770,(X),46789,4072,(X)
0500000US12086,"Miami-Dade County, Florida",73214,5668,8.0,48790,4144,5.3,89094,5356,9.8,94037,5647,10.3,111246,6045,12.2,164077,6946,18.0,105186,7078,11.5,116398,5727,12.8,48379,4093,5.3,62384,3911,6.8,55171,1246,(X),29760,633,(X)
0500000US12087,"Monroe County, Florida",1547,579,4.7,1246,576,3.8,2162,763,6.6,2711,786,8.3,3371,933,10.3,6213,1114,18.9,3705,914,11.3,6080,1181,18.5,2447,642,7.5,3357,684,10.2,68589,7479,(X),48347,3610,(X)
0500000US12089,"Nassau County, Florida",1561,713,4.4,1132,577,3.2,1534,607,4.4,3649,984,10.4,3892,1116,11.1,6889,1641,19.6,5316,1453,15.1,6357,1222,18.1,2686,871,7.6,2196,711,6.2,70939,6320,(X),34671,2305,(X)
0500000US12091,"Okaloosa County, Florida",2813,671,3.7,2167,964,2.8,5023,1241,6.6,7403,1536,9.7,11257,1576,14.8,14133,1979,18.6,11328,1856,14.9,12310,1730,16.2,4202,753,5.5,5461,1177,7.2,64222,4957,(X),32968,1474,(X)
0500000US12095,"Orange County, Florida",22657,3033,4.9,15810,2836,3.5,34952,3420,7.6,40999,4146,9.0,63874,4972,13.9,90044,5846,19.7,62443,5308,13.6,67449,4954,14.7,26781,3088,5.8,32940,3300,7.2,63461,1954,(X),31433,920,(X)
0500000US12097,"Osceola County, Florida",5857,1820,5.3,4283,1551,3.8,12067,2299,10.8,10012,2032,9.0,21104,3699,18.9,24377,2569,21.9,13688,2223,12.3,11970,1911,10.7,4851,1322,4.3,3330,970,3.0,51760,2976,(X),23392,1283,(X)
0500000US12099,"Palm Beach County, Florida",29825,2794,5.2,23106,2767,4.1,45970,3846,8.1,48042,3418,8.4,70299,4561,12.4,92883,5082,16.3,69548,4723,12.2,88753,4718,15.6,38065,3111,6.7,62424,3422,11.0,66623,1292,(X),40888,847,(X)
0500000US12101,"Pasco County, Florida",12199,1728,5.7,9190,1597,4.3,21801,2114,10.2,20911,2755,9.8,32781,2583,15.4,37980,3268,17.8,26803,2692,12.6,30234,3007,14.2,10966,1438,5.2,9991,1721,4.7,55828,2206,(X),29872,952,(X)
0500000US12103,"Pinellas County, Florida",23932,2144,6.1,16266,2301,4.1,35352,3120,8.9,37966,3407,9.6,57440,3908,14.5,69777,4343,17.7,54128,3521,13.7,52779,3586,13.4,21068,1961,5.3,26578,2339,6.7,56737,1299,(X),36469,963,(X)
0500000US12105,"Polk County, Florida",14451,2455,6.1,10842,1781,4.5,27209,2924,11.4,26755,3030,11.2,34360,3166,14.4,48828,3202,20.5,32225,2827,13.5,27501,2462,11.5,8634,1587,3.6,7824,1283,3.3,51833,1157,(X),25281,732,(X)
0500000US12107,"Putnam County, Florida",2535,979,8.2,1408,505,4.6,3824,987,12.4,4541,1173,14.7,5141,1061,16.7,7263,1465,23.5,2313,706,7.5,2609,879,8.5,949,509,3.1,283,195,0.9,42899,4066,(X),22027,1697,(X)
0500000US12109,"St. Johns County, Florida",2593,780,2.7,1432,725,1.5,5697,1508,6.0,5634,1629,5.9,9324,1621,9.8,14365,1805,15.2,12174,2111,12.8,20173,2309,21.3,7789,1374,8.2,15580,1992,16.4,90356,4977,(X),45745,2322,(X)
0500000US12111,"St. Lucie County, Florida",4827,1347,4.1,6445,1799,5.5,10330,1828,8.8,13434,2609,11.5,14783,2688,12.6,23890,3127,20.4,16249,2359,13.9,17109,2583,14.6,6586,1809,5.6,3247,1250,2.8,58039,4843,(X),28408,1453,(X)
0500000US12113,"Santa Rosa County, Florida",3210,1116,4.8,2303,963,3.5,6211,1480,9.4,6668,1530,10.1,7143,1523,10.8,11728,1825,17.7,10521,2089,15.9,10608,1636,16.0,3317,1083,5.0,4478,1125,6.8,64930,6114,(X),31465,2199,(X)
0500000US12115,"Sarasota County, Florida",6184,1306,3.3,5646,1132,3.0,15372,1990,8.2,14587,1939,7.8,25243,2707,13.5,37280,3363,19.9,27358,2507,14.6,30133,2878,16.1,10571,1701,5.6,15037,1713,8.0,66342,2517,(X),42895,1739,(X)
0500000US12117,"Seminole County, Florida",7608,2050,4.2,4271,1198,2.4,12907,2096,7.1,14050,2508,7.8,23766,2992,13.1,33931,3445,18.7,25846,2857,14.3,27402,2850,15.1,14538,1825,8.0,16823,2037,9.3,70190,3553,(X),37370,1362,(X)
0500000US12119,"Sumter County, Florida",2750,1507,4.6,2290,1257,3.9,4678,1646,7.9,6568,1699,11.0,7063,1780,11.9,13385,2333,22.5,8685,1814,14.6,7124,1845,12.0,3876,1446,6.5,3039,1071,5.1,60287,4394,(X),39187,3994,(X)
0500000US12127,"Volusia County, Florida",12270,1609,5.6,11039,1922,5.0,21776,2552,9.9,26458,3141,12.1,31209,3227,14.2,43367,3255,19.8,29425,2506,13.4,26625,2569,12.1,8487,1670,3.9,8795,1675,4.0,53766,2548,(X),29623,1035,(X)
0500000US12131,"Walton County, Florida",1422,730,5.4,1065,556,4.0,2030,696,7.7,1870,806,7.1,4987,1348,18.8,4081,1066,15.4,4399,1251,16.6,3456,1025,13.1,1477,642,5.6,1688,662,6.4,60457,5900,(X),30395,3123,(X)
0500000US13013,"Barrow County, Georgia",1637,581,5.9,908,476,3.3,1527,606,5.5,2205,669,7.9,2888,851,10.4,6479,1280,23.3,4572,1033,16.5,5241,965,18.9,1710,713,6.2,598,333,2.2,69890,4686,(X),27348,2139,(X)
0500000US13015,"Bartow County, Georgia",3642,1204,9.2,2825,1170,7.1,2340,776,5.9,3409,1220,8.6,4485,1352,11.3,9051,1680,22.8,5067,1371,12.7,5890,1364,14.8,1739,789,4.4,1294,537,3.3,59911,5301,(X),26176,1927,(X)
0500000US13021,"Bibb County, Georgia",6185,1251,10.9,3582,1021,6.3,6031,1122,10.6,7601,1415,13.4,8160,1514,14.4,8214,1795,14.5,6169,1380,10.9,6116,1453,10.8,2377,812,4.2,2291,679,4.0,42140,3768,(X),27322,1851,(X)
0500000US13031,"Bulloch County, Georgia",1679,722,5.9,1833,817,6.4,3362,912,11.7,3068,1072,10.7,4178,1346,14.6,7392,1626,25.8,3529,961,12.3,2093,684,7.3,566,372,2.0,960,575,3.3,50436,4602,(X),22714,1983,(X)
0500000US13045,"Carroll County, Georgia",2997,1136,7.0,1324,768,3.1,4008,1170,9.4,3358,1334,7.8,6215,1606,14.5,8887,1609,20.8,7031,1816,16.4,6086,1294,14.2,1833,609,4.3,1059,506,2.5,61133,7229,(X),25911,1548,(X)
0500000US13047,"Catoosa County, Georgia",1219,636,5.1,1354,839,5.6,1337,659,5.5,2485,835,10.3,3242,894,13.4,5777,1244,23.9,3674,1211,15.2,3380,982,14.0,818,484,3.4,844,508,3.5,61487,4614,(X),26976,2184,(X)
0500000US13051,"Chatham County, Georgia",7117,1433,6.6,5569,1167,5.2,11887,2086,11.0,9668,2077,9.0,12599,1995,11.7,20839,2413,19.3,13565,2466,12.6,15551,2888,14.4,4584,1139,4.2,6608,1315,6.1,57611,3818,(X),31970,1693,(X)
0500000US13057,"Cherokee County, Georgia",3127,1430,3.3,2461,1009,2.6,6296,1606,6.7,6112,1577,6.5,5469,1308,5.9,17647,2881,18.9,13123,2197,14.0,20342,3020,21.8,10254,1983,11.0,8610,1638,9.2,86404,7851,(X),37313,1637,(X)
0500000US13059,"Clarke County, Georgia",5814,1267,11.2,4282,1454,8.2,7698,1982,14.8,5768,1327,11.1,6716,1562,12.9,8330,1443,16.0,4460,985,8.6,4648,929,8.9,2005,688,3.8,2403,665,4.6,39799,3247,(X),26154,2363,(X)
0500000US13063,"Clayton County, Georgia",6385,1726,6.6,4175,1346,4.3,10708,2394,11.0,8721,1794,9.0,16686,2555,17.2,24464,2733,25.2,10186,1545,10.5,11122,2283,11.5,3462,1562,3.6,1121,539,1.2,51093,1923,(X),21251,891,(X)
0500000US13067,"Cobb County, Georgia",10709,2302,3.7,6690,1533,2.3,13260,2326,4.6,21382,2722,7.5,33180,3816,11.6,49883,4252,17.4,40760,3676,14.2,48761,3831,17.0,28694,2946,10.0,33633,3009,11.7,79601,2818,(X),42005,1373,(X)
0500000US13073,"Columbia County, Georgia",776,540,1.7,441,302,0.9,2271,1019,4.8,3647,1509,7.8,2930,918,6.2,8489,1630,18.1,7950,1777,17.0,11071,2237,23.6,4185,1103,8.9,5130,1374,10.9,88761,6099,(X),37837,3215,(X)
0500000US13077,"Coweta County, Georgia",2336,870,4.4,2451,977,4.6,3789,1283,7.1,3028,981,5.6,5139,1094,9.6,9035,1636,16.8,7816,1422,14.6,11881,1592,22.1,5542,1456,10.3,2623,764,4.9,78423,6687,(X),34917,2900,(X)
0500000US13089,"DeKalb County, Georgia",16107,2372,5.6,9543,2054,3.3,24627,3340,8.5,27137,3049,9.4,38098,3752,13.1,49466,3654,17.1,36792,3239,12.7,38595,3133,13.3,18890,2727,6.5,30574,2202,10.5,63652,3193,(X),38218,1241,(X)
0500000US13095,"Dougherty County, Georgia",4878,1119,14.9,2921,1066,9.0,5160,1306,15.8,3334,949,10.2,4802,1219,14.7,4954,1083,15.2,2665,945,8.2,2702,912,8.3,604,433,1.9,610,390,1.9,35062,4466,(X),21768,2157,(X)
0500000US13097,"Douglas County, Georgia",2293,973,4.7,1540,816,3.1,3368,1271,6.9,4064,1334,8.3,8457,1998,17.3,8749,1901,17.9,7485,1606,15.3,7517,1819,15.4,3113,1274,6.4,2313,951,4.7,62669,6931,(X),28386,2026,(X)
0500000US13113,"Fayette County, Georgia",959,429,2.3,765,432,1.9,943,504,2.3,2641,895,6.4,3443,1132,8.3,7598,1464,18.4,6012,1193,14.6,7971,1279,19.3,4188,1057,10.2,6733,949,16.3,92172,7124,(X),45845,3571,(X)
0500000US13115,"Floyd County, Georgia",2145,832,6.1,1453,843,4.1,4924,1137,13.9,4023,1057,11.4,4992,1060,14.1,6405,1289,18.1,4234,1166,11.9,4574,1066,12.9,1565,620,4.4,1128,456,3.2,50880,6357,(X),25581,2008,(X)
0500000US13117,"Forsyth County, Georgia",1499,556,1.8,994,583,1.2,3457,966,4.2,3371,984,4.1,5224,1084,6.4,11794,1630,14.4,9125,1402,11.2,18360,1802,22.5,12475,1392,15.3,15466,1442,18.9,112108,4407,(X),46243,1635,(X)
0500000US13121,"Fulton County, Georgia",27577,3414,6.3,14938,2457,3.4,29294,3763,6.7,27665,3373,6.3,44991,4481,10.2,63202,4904,14.4,49886,5058,11.3,70922,5757,16.1,39845,3577,9.1,71258,4430,16.2,80013,2733,(X),52964,1646,(X)
0500000US13127,"Glynn County, Georgia",2024,1078,5.8,1305,598,3.8,4505,1209,13.0,3341,1066,9.7,2859,889,8.3,7606,1650,22.0,3609,1212,10.4,5790,1172,16.7,1680,627,4.9,1895,680,5.5,59004,4958,(X),34415,3316,(X)
0500000US13135,"Gwinnett County, Georgia",11243,2224,3.7,6681,1654,2.2,17548,2980,5.8,23862,3553,7.9,37429,4199,12.4,59260,5344,19.7,41432,4311,13.7,55559,4883,18.4,25516,2796,8.5,22941,2730,7.6,72109,2338,(X),31170,955,(X)
0500000US13139,"Hall County, Georgia",1472,576,2.2,2568,1066,3.9,5320,1351,8.1,6183,1293,9.4,7856,1368,12.0,12874,1748,19.6,7741,1277,11.8,11744,1782,17.9,4673,975,7.1,5194,1085,7.9,67467,6118,(X),32667,2457,(X)
0500000US13151,"Henry County, Georgia",2534,1113,3.2,1732,874,2.2,3775,1146,4.7,6547,1743,8.2,8933,2043,11.2,17386,3071,21.9,12042,2221,15.1,16268,2326,20.5,5565,1541,7.0,4768,1391,6.0,71939,6110,(X),31482,1775,(X)
0500000US13153,"Houston County, Georgia",4169,1548,7.1,2081,870,3.6,3550,1116,6.1,5321,1499,9.1,7645,1818,13.1,10502,1978,18.0,9076,2098,15.5,9394,1810,16.1,4257,1253,7.3,2422,967,4.1,66740,8140,(X),29165,1728,(X)
0500000US13157,"Jackson County, Georgia",2074,796,8.2,992,675,3.9,1712,782,6.8,2466,1012,9.8,2739,885,10.9,3861,952,15.3,3739,1038,14.8,4457,1081,17.7,1483,592,5.9,1657,793,6.6,65063,8857,(X),29991,3135,(X)
0500000US13185,"Lowndes County, Georgia",3441,1285,8.1,1614,798,3.8,5569,1585,13.1,6336,1334,14.9,5814,1338,13.6,8521,1655,20.0,5153,1275,12.1,3596,971,8.4,1226,458,2.9,1369,634,3.2,45683,7502,(X),24708,2172,(X)
0500000US13215,"Muscogee County, Georgia",7479,1588,10.2,3770,969,5.2,7809,1678,10.7,9500,1784,13.0,10191,1639,13.9,13594,1689,18.6,7487,1471,10.2,7237,1104,9.9,2262,853,3.1,3805,974,5.2,46934,3607,(X),27444,2479,(X)
0500000US13217,"Newton County, Georgia",2111,904,5.6,1816,936,4.8,4040,1868,10.7,3591,1299,9.5,5301,2063,14.0,8674,1997,22.9,3665,1176,9.7,5783,1523,15.3,1660,799,4.4,1226,653,3.2,57254,6290,(X),24320,2191,(X)
0500000US13223,"Paulding County, Georgia",3044,1219,5.4,524,387,0.9,3273,1312,5.8,2899,1213,5.1,7116,1715,12.6,10865,2729,19.2,10105,2259,17.9,12684,2231,22.5,4423,1322,7.8,1543,752,2.7,75800,5246,(X),28126,1563,(X)
0500000US13245,"Richmond County, Georgia",5330,1377,7.8,5195,1191,7.6,7428,1499,10.9,8248,1821,12.1,11193,2179,16.4,13933,2197,20.4,7242,1799,10.6,6255,1313,9.1,1557,524,2.3,1980,641,2.9,44973,3469,(X),23266,1391,(X)
0500000US13247,"Rockdale County, Georgia",2435,992,7.4,774,588,2.4,2243,997,6.8,2754,1073,8.4,5445,1331,16.6,5661,1408,17.3,4603,1238,14.0,6113,1414,18.6,712,437,2.2,2052,878,6.3,60560,7015,(X),28846,2205,(X)
0500000US13255,"Spalding County, Georgia",1389,781,5.5,1386,613,5.5,2944,1061,11.6,2732,963,10.8,3761,1043,14.8,5382,1475,21.2,3176,1000,12.5,2369,878,9.3,1143,619,4.5,1057,524,4.2,51677,8133,(X),26496,2538,(X)
0500000US13285,"Troup County, Georgia",3148,1235,12.9,1265,570,5.2,2756,1027,11.3,2499,872,10.2,3120,969,12.8,4474,1203,18.3,2668,694,10.9,2875,1042,11.8,665,386,2.7,966,471,4.0,46198,6339,(X),23992,2365,(X)
0500000US13295,"Walker County, Georgia",973,555,3.6,2266,945,8.5,3622,1052,13.5,3337,942,12.5,3405,1226,12.7,6028,1490,22.5,3376,946,12.6,2564,797,9.6,540,430,2.0,649,372,2.4,47856,7456,(X),23353,1813,(X)
0500000US13297,"Walton County, Georgia",1500,836,4.5,661,457,2.0,3288,1062,9.9,2211,823,6.6,5055,1467,15.2,5629,1122,16.9,4323,987,13.0,5620,1052,16.9,3920,1082,11.8,1143,543,3.4,66176,5653,(X),29680,1986,(X)
0500000US13313,"Whitfield County, Georgia",1489,592,4.3,2037,821,5.9,3265,898,9.5,4550,1339,13.2,5364,1201,15.5,6490,1388,18.8,4510,1095,13.1,3929,882,11.4,1167,631,3.4,1717,707,5.0,52198,6614,(X),25518,3057,(X)
0500000US15001,"Hawaii County, Hawaii",4389,1067,6.2,2849,900,4.0,7397,1749,10.4,5477,1406,7.7,7031,1389,9.9,11564,1497,16.2,9339,1506,13.1,11917,2002,16.7,6190,1190,8.7,5040,1340,7.1,67075,4804,(X),32282,2028,(X)
0500000US15003,"Honolulu County, Hawaii",14554,1799,4.6,8009,1526,2.5,15377,2324,4.9,19374,2253,6.1,25884,2332,8.2,52714,3480,16.7,42616,3142,13.5,65353,3984,20.7,33884,2692,10.7,38691,2446,12.2,87470,2197,(X),38461,806,(X)
0500000US15007,"Kauai County, Hawaii",1089,558,4.8,240,175,1.0,1535,667,6.7,1150,464,5.0,2655,742,11.6,4151,964,18.1,2733,688,11.9,5289,1106,23.1,2099,589,9.2,1957,625,8.5,81971,12731,(X),34389,2480,(X)
0500000US15009,"Maui County, Hawaii",3312,1009,6.0,1140,538,2.1,3147,1175,5.7,3597,1185,6.6,4712,1253,8.6,9862,1558,18.0,8054,1669,14.7,10247,1596,18.7,5706,1214,10.4,4967,1027,9.1,80754,7209,(X),35210,1968,(X)
0500000US16001,"Ada County, Idaho",6743,1574,3.7,4635,1454,2.5,11456,1931,6.2,15641,2455,8.5,21531,2207,11.7,34823,3626,18.9,27577,3302,15.0,30752,3174,16.7,15116,2471,8.2,15886,2051,8.6,72021,3159,(X),37297,1532,(X)
0500000US16005,"Bannock County, Idaho",1817,610,5.7,1824,723,5.7,3765,954,11.8,3518,898,11.0,4384,885,13.7,6466,1083,20.2,3365,774,10.5,4668,887,14.6,1621,575,5.1,582,303,1.8,51989,5270,(X),25086,1527,(X)
0500000US16019,"Bonneville County, Idaho",2015,852,4.9,1493,717,3.7,4300,1461,10.5,2472,760,6.1,6009,1196,14.7,7151,1204,17.5,5111,998,12.5,7463,1341,18.3,2583,825,6.3,2179,635,5.3,64618,4436,(X),30111,1715,(X)
0500000US16027,"Canyon County, Idaho",2581,1043,3.3,2837,1132,3.7,6152,1319,7.9,8081,1303,10.4,11633,2016,15.0,18020,2274,23.3,11778,1953,15.2,11369,2029,14.7,2506,852,3.2,2492,788,3.2,58945,3409,(X),24973,1358,(X)
0500000US16055,"Kootenai County, Idaho",1809,711,2.8,1381,684,2.1,6770,1749,10.4,6430,1341,9.8,8393,1501,12.9,15780,2182,24.2,9082,1691,13.9,10491,1655,16.1,2446,780,3.7,2701,766,4.1,62579,4031,(X),30041,1549,(X)
0500000US16083,"Twin Falls County, Idaho",1542,696,4.8,1536,721,4.8,3217,943,10.1,3076,1120,9.7,4300,1092,13.5,7594,1521,23.8,4936,1508,15.5,3398,847,10.7,929,472,2.9,1322,648,4.2,56276,4063,(X),26629,2950,(X)
0500000US17001,"Adams County, Illinois",1693,645,6.3,645,290,2.4,2064,648,7.6,2358,683,8.7,4895,874,18.1,5339,937,19.8,4494,1040,16.6,3654,752,13.5,1169,445,4.3,682,327,2.5,55727,4350,(X),30245,2205,(X)
0500000US17019,"Champaign County, Illinois",8246,1625,10.1,3352,1151,4.1,9596,2037,11.7,6906,1585,8.4,9868,1889,12.1,14572,1965,17.8,8453,1452,10.3,10854,1562,13.3,5025,999,6.1,4892,1087,6.0,52405,2785,(X),29969,1470,(X)
0500000US17031,"Cook County, Illinois",138823,7008,7.0,79650,5708,4.0,157237,6661,7.9,162840,7466,8.2,209331,7560,10.5,311034,9812,15.7,239438,6957,12.1,321037,8903,16.2,158227,6467,8.0,207996,6314,10.5,69429,1100,(X),40042,531,(X)
0500000US17037,"DeKalb County, Illinois",3502,1170,8.9,663,442,1.7,3873,1314,9.8,3291,1266,8.4,3782,817,9.6,7197,1453,18.3,5276,1198,13.4,6585,1093,16.7,3046,864,7.7,2115,582,5.4,64131,4173,(X),30761,1313,(X)
